lesson_id,topic,primary_frontier,world_objectives,foreground_point,staged_gates,frontier_lexemes,frontier_lexeme_bundle_ids,required_lexeme_bundle_ids,required_points,required_response_forms,introduced_response_forms,required_discourse_operations,introduced_discourse_operations,surface_language_contract,rehearsal_transfer_targets,prerequisite_lesson_ids,characters,locations,canonical_chronology_event,canonical_first_meeting_pairs,exercise_scope,grounding_modes,picture_book_status,evaluation_targets,source_provenance,estimated_minutes,learning_objectives,point_definition
L167,"Tables and charts are representations of data, not the measured entities themselves",WORLD_FRONTIER,"[{""world_id"":""W-DATA-001"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""tables"",""charts"",""representations"",""data"",""measured"",""entities"",""themselves""]","[""LEX-W-DATA-001""]","[""LEX-W-REP-001"",""LEX-W-MATH-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001"",""LEX-P-REP-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001"",""P-REP-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-DATA-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-COMP-004"",""W-COMP-005"",""W-COMP-007"",""W-COMP-008""]","[""L027"",""L043"",""L000"",""L004"",""L006"",""L028""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-NONCANONICAL-DIAGRAM""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SYMBOLIC""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C174""]",30,"[""Tables and charts are representations of data, not the measured entities themselves.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L168,Trends describe changes/relationships across data rather than individual observations,WORLD_FRONTIER,"[{""world_id"":""W-DATA-002"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""trends"",""describe"",""changes"",""relationships"",""across"",""data"",""rather"",""individual""]","[""LEX-W-DATA-002""]","[""LEX-W-DATA-001"",""LEX-W-MATH-002"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001"",""LEX-P-REP-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001"",""P-REP-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-DATA-002"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-COMP-005"",""W-COMP-007"",""W-COMP-008"",""W-DATA-001""]","[""L167"",""L045"",""L000"",""L004"",""L006"",""L028""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-NONCANONICAL-DIAGRAM""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SYMBOLIC""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C175""]",30,"[""Trends describe changes/relationships across data rather than individual observations.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L169,Automation allows a system to perform assigned operations without a person manually doing every step,WORLD_FRONTIER,"[{""world_id"":""W-COMP-010"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""automation"",""allows"",""system"",""perform"",""assigned"",""operations"",""without"",""person""]","[""LEX-W-COMP-010""]","[""LEX-W-COMP-007"",""LEX-W-COMP-008"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001"",""LEX-P-TNS-002""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001"",""P-TNS-002""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-COMP-010"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-COMP-007"",""W-COMP-008"",""W-DATA-001"",""W-DATA-002""]","[""L165"",""L166"",""L000"",""L004"",""L006"",""L016""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-NONCANONICAL-DIAGRAM""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIAGRAM""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C178""]",30,"[""Automation allows a system to perform assigned operations without a person manually doing every step.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L170,can be used to,POINT_FRONTIER,"[{""world_id"":""W-COMP-010"",""status"":""EST""}]","{""point_ids"":[""P-AUTO-001""],""status"":""NEW""}",[],"[""can be used to...""]","[""LEX-P-AUTO-001""]","[""LEX-W-COMP-010"",""LEX-P-FUNC-001"",""LEX-P-PASS-001""]","[""P-FUNC-001"",""P-PASS-001""]",[],[],[],[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-AUTO-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-COMP-008"",""W-DATA-001"",""W-DATA-002"",""W-COMP-010""]","[""L169"",""L037"",""L116""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C178""]",30,"[""`can be used to...` for capability/application.""]",`can be used to...` for capability/application.
L171,Training examples/data provide observations from which a learning system can derive useful regularities,WORLD_FRONTIER,"[{""world_id"":""W-ML-001"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""training"",""examples"",""data"",""provide"",""observations"",""which"",""learning"",""system""]","[""LEX-W-ML-001""]","[""LEX-W-DATA-001"",""LEX-W-COMP-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-ML-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-DATA-001"",""W-DATA-002"",""W-COMP-010"",""P-AUTO-001""]","[""L167"",""L159"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-NONCANONICAL-DIAGRAM""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIAGRAM"",""SYMBOLIC""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C179""]",30,"[""Training examples/data provide observations from which a learning system can derive useful regularities.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L172,"Stories have characters, settings, events, and ordered sequences",WORLD_FRONTIER,"[{""world_id"":""W-LIT-001"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""stories"",""have"",""characters"",""settings"",""events"",""ordered"",""sequences""]","[""LEX-W-LIT-001""]","[""LEX-W-CHR-001"",""LEX-W-EVT-002"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-LIT-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-DATA-002"",""W-COMP-010"",""P-AUTO-001"",""W-ML-001""]","[""L000"",""L020"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SEQUENCE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C181"",""C182""]",30,"[""Stories have characters, settings, events, and ordered sequences.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L173,"story questions/terms: character, setting, event; narrative sequence",POINT_FRONTIER,"[{""world_id"":""W-LIT-001"",""status"":""EST""}]","{""point_ids"":[""P-LIT-001""],""status"":""NEW""}",[],"[""story"",""questions"",""terms"",""character"",""setting"",""event"",""narrative"",""sequence""]","[""LEX-P-LIT-001""]","[""LEX-W-LIT-001"",""LEX-P-Q-001"",""LEX-P-Q-003"",""LEX-P-SEQ-001""]","[""P-Q-001"",""P-Q-003"",""P-SEQ-001""]","[""RF-WHO-IDENTITY"",""RF-SEQUENCE""]",[],"[""DO-IDENTIFY"",""DO-SEQUENCE""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-LIT-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-COMP-010"",""P-AUTO-001"",""W-ML-001"",""W-LIT-001""]","[""L172"",""L000"",""L011"",""L023""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C181"",""C182""]",30,"[""story questions/terms: character, setting, event; narrative sequence.""]","story questions/terms: character, setting, event; narrative sequence."
L174,Narrated dialogue and reported speech represent conversational events,WORLD_FRONTIER,"[{""world_id"":""W-LIT-002"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""narrated"",""dialogue"",""reported"",""speech"",""represent"",""conversational"",""events""]","[""LEX-W-LIT-002""]","[""LEX-W-COM-001"",""LEX-W-LIT-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-LIT-002"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-AUTO-001"",""W-ML-001"",""W-LIT-001"",""P-LIT-001""]","[""L029"",""L172"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIALOGUE"",""SYMBOLIC""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C183""]",30,"[""Narrated dialogue and reported speech represent conversational events.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L175,Music/sound can be described using relative perceptual properties,WORLD_FRONTIER,"[{""world_id"":""W-ART-002"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""music"",""sound"",""described"",""using"",""relative"",""perceptual"",""properties""]","[""LEX-W-ART-002""]","[""LEX-W-PHY-007"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-ART-002"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-ML-001"",""W-LIT-001"",""P-LIT-001"",""W-LIT-002""]","[""L106"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C187""]",30,"[""Music/sound can be described using relative perceptual properties.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L176,Customs and traditions vary across groups and are not universal human rules,WORLD_FRONTIER,"[{""world_id"":""W-CUL-001"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""customs"",""traditions"",""vary"",""across"",""groups"",""universal"",""human"",""rules""]","[""LEX-W-CUL-001""]","[""LEX-W-SOC-009"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-CUL-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-LIT-001"",""P-LIT-001"",""W-LIT-002"",""W-ART-002""]","[""L142"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""COMPARISON"",""DIALOGUE""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C188""]",30,"[""Customs and traditions vary across groups and are not universal human rules.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L177,Languages and writing systems are conventional symbolic systems and can differ,WORLD_FRONTIER,"[{""world_id"":""W-CUL-002"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""languages"",""writing"",""systems"",""conventional"",""symbolic"",""differ""]","[""LEX-W-CUL-002""]","[""LEX-W-REP-003"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-CUL-002"",""presentation_practice_feedback_evaluation_closed"":true}","[""P-LIT-001"",""W-LIT-002"",""W-ART-002"",""W-CUL-001""]","[""L157"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SYMBOLIC""]",DS,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C189""]",30,"[""Languages and writing systems are conventional symbolic systems and can differ.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L178,Celebrations/ceremonies have culturally situated purposes and forms,WORLD_FRONTIER,"[{""world_id"":""W-CUL-004"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""celebrations"",""ceremonies"",""have"",""culturally"",""situated"",""purposes"",""forms""]","[""LEX-W-CUL-004""]","[""LEX-W-CUL-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-CUL-004"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-LIT-002"",""W-ART-002"",""W-CUL-001"",""W-CUL-002""]","[""L176"",""L000"",""L004"",""L006""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""SCENE"",""DIALOGUE""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C191""]",30,"[""Celebrations/ceremonies have culturally situated purposes and forms.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
L179,congratulation/wishes,POINT_FRONTIER,"[{""world_id"":""W-CUL-004"",""status"":""EST""}]","{""point_ids"":[""P-SOC-007""],""status"":""NEW""}",[],"[""congratulation"",""wishes""]","[""LEX-P-SOC-007""]","[""LEX-W-CUL-004"",""LEX-P-SOC-001""]","[""P-SOC-001""]","[""RF-GREETING""]",[],"[""DO-GREET""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-P-SOC-007"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-ART-002"",""W-CUL-001"",""W-CUL-002"",""W-CUL-004""]","[""L178"",""L000""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIALOGUE"",""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""Cross-domain POINT probe""]","[""C023"",""C191""]",30,"[""congratulation/wishes.""]",congratulation/wishes.
L180,Knowledge and ignorance,WORLD_FRONTIER,"[{""world_id"":""W-EPI-001"",""status"":""NEW""}]","{""point_ids"":[""P-TNS-002""],""status"":""EST""}",[],"[""knowledge"",""ignorance""]","[""LEX-W-EPI-001""]","[""LEX-W-CHR-001"",""LEX-P-TNS-002"",""LEX-P-NEG-001"",""LEX-P-Q-006"",""LEX-P-ID-001""]","[""P-TNS-002"",""P-NEG-001"",""P-Q-006"",""P-ID-001""]","[""RF-YES-NO"",""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-EPI-001"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-CUL-001"",""W-CUL-002"",""W-CUL-004"",""P-SOC-007""]","[""L000"",""L016"",""L017"",""L018""]","[""CHAR-EMMA"",""CHAR-TARO"",""CHAR-ERROL""]","[""LOC-DIRECT-TEACHING""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIALOGUE"",""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C193"",""V2"",""SYN""]",30,"[""Knowledge and ignorance. An agent may know something, not know it, or ask another agent who may know.""]","simple present for habits/general routines, including third-person `-s`."
L181,Emotions/internal states and externally observable behavior are related but not identical,WORLD_FRONTIER,"[{""world_id"":""W-BODY-003"",""status"":""NEW""}]","{""point_ids"":[""P-ID-001""],""status"":""EST""}",[],"[""emotions"",""internal"",""states"",""externally"",""observable"",""behavior"",""related"",""but""]","[""LEX-W-BODY-003""]","[""LEX-W-EPI-001"",""LEX-P-ID-001"",""LEX-P-DET-002"",""LEX-P-PRON-001"",""LEX-P-TNS-002""]","[""P-ID-001"",""P-DET-002"",""P-PRON-001"",""P-TNS-002""]","[""RF-AFFIRM-IDENTITY"",""RF-NEGATE-IDENTITY""]",[],"[""DO-IDENTIFY""]",[],"{""non_frontier_language_must_be_established"":true,""allowed_new_language"":""LEX-W-BODY-003"",""presentation_practice_feedback_evaluation_closed"":true}","[""W-CUL-002"",""W-CUL-004"",""P-SOC-007"",""W-EPI-001""]","[""L180"",""L000"",""L004"",""L006"",""L016""]","[""CHAR-EMMA"",""CHAR-TARO""]","[""LOC-GRANS-GARDEN""]",,[],Canonical persistent-world event only when chronology_event is non-null; otherwise direct instruction or noncanonical controlled examples.,"[""DIALOGUE"",""COMPARISON""]",PB-O,"[""Wording-changed probe"",""Delayed retrieval probe"",""Composition with established material"",""World-concept probe without frontier wording""]","[""C044""]",30,"[""Emotions/internal states and externally observable behavior are related but not identical.""]","Identity/self-introduction with copular affirmative/negative: `I am`, `X is/isn't`."
